seed,score,rain_events,rain_count,turn_rain_counts,shock_2050_2055,shock_2065_2075,shock_2080_2100,rain_count_good,rain_counts_increase,no_policy_severe,neglect_or_agri_severe,balanced_avoids_severe,hard_less_than_no_policy,resident_prompt_no_policy,housing_prompt_no_policy,balanced_no_resident_prompt,relocation_no_resident_prompt,rnd_delays_crop,infra_ecosystem_worse
48,145,"[[2039, 231.81050969967762], [2049, 203.39018242063253], [2056, 215.53764371902423], [2058, 170.7058630425993], [2062, 168.08964738841877], [2071, 190.35100908074392], [2075, 178.65708658823095], [2084, 221.59260543793323], [2086, 194.1062198586952], [2091, 202.60103141405182], [2099, 192.00176592803797]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
49,145,"[[2038, 231.72185813089305], [2048, 203.3508333994971], [2055, 215.4785550002515], [2057, 170.72126525820107], [2061, 168.10925521256766], [2070, 190.33421717725255], [2074, 178.65925108141133], [2083, 221.52652549284346], [2085, 194.08387969149817], [2090, 202.56551913124636], [2098, 191.98314203943318]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
50,145,"[[2037, 231.63320656210846], [2047, 203.3114843783617], [2054, 215.4194662814788], [2056, 170.7366674738028], [2060, 168.12886303671655], [2069, 190.31742527376122], [2073, 178.6614155745917], [2082, 221.4604455477537], [2084, 194.06153952430114], [2089, 202.53000684844088], [2097, 191.96451815082835]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
51,145,"[[2036, 231.54455499332386], [2046, 203.27213535722632], [2053, 215.36037756270608], [2055, 170.75206968940455], [2059, 168.14847086086544], [2068, 190.30063337026985], [2072, 178.66358006777207], [2081, 221.3943656026639], [2083, 194.0391993571041], [2088, 202.49449456563542], [2096, 191.94589426222356]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
52,145,"[[2035, 231.4559034245393], [2045, 203.2327863360909], [2052, 215.30128884393335], [2054, 170.76747190500632], [2058, 168.16807868501434], [2067, 190.28384146677848], [2071, 178.66574456095245], [2080, 221.32828565757413], [2082, 194.01685918990708], [2087, 202.45898228282994], [2095, 191.92727037361877]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
56,145,"[[2031, 231.10129714940092], [2041, 203.07539025154927], [2048, 215.06493396884244], [2050, 170.82908076741333], [2054, 168.24650998160988], [2063, 190.21667385281307], [2067, 178.67440253367397], [2076, 221.06396587721505], [2078, 193.92749852111896], [2083, 202.31693315160808], [2091, 191.85277481919954], [2098, 177.9414425246216], [2099, 228.2647856699973]]",13,"[4, 3, 6]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
60,145,"[[2027, 230.74669087426258], [2037, 202.91799416700763], [2044, 214.82857909375156], [2046, 170.89068962982034], [2050, 168.32494127820544], [2059, 190.14950623884764], [2063, 178.6830605063955], [2072, 220.79964609685595], [2074, 193.83813785233085], [2079, 202.1748840203862], [2087, 191.77827926478034], [2094, 177.95423995120035], [2095, 227.9652037593877], [2098, 253.28319101949688]]",14,"[5, 4, 5]",False,True,True,True,False,True,True,False,True,True,True,False,True,True,True
61,145,"[[2026, 230.65803930547798], [2036, 202.87864514587224], [2043, 214.76949037497883], [2045, 170.90609184542208], [2049, 168.3445491023543], [2058, 190.13271433535627], [2062, 178.68522499957587], [2071, 220.73356615176618], [2073, 193.81579768513382], [2078, 202.13937173758072], [2086, 191.75965537617554], [2094, 227.8903082817353], [2097, 253.16929618443106], [2100, 189.63558610689904]]",14,"[5, 4, 5]",False,True,True,True,False,True,True,False,True,True,True,False,True,True,True
140,145,"[[2062, 182.09535135976213], [2064, 224.00123584024857], [2066, 181.26423947462817], [2076, 187.69636167250044], [2079, 194.83657558327783], [2088, 284.44034237413507], [2089, 194.51526800452942], [2092, 167.37688922301118], [2097, 171.60610222595307]]",9,"[0, 3, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
189,145,"[[2040, 193.394183355677], [2043, 168.34724489233147], [2055, 193.39188787736128], [2058, 198.12643222692597], [2067, 145.38285846273237], [2072, 161.10266606991547], [2075, 204.4669726403514], [2084, 210.06713127647143], [2085, 188.6713507147492], [2099, 157.3351532109564], [2100, 287.6346210076105]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
190,145,"[[2039, 193.371304077129], [2042, 168.36704806925638], [2054, 193.36958399557648], [2057, 198.09639315836807], [2066, 145.43938283659776], [2071, 161.13327258021405], [2074, 204.42753704088503], [2083, 210.01936234344026], [2084, 188.65759602292883], [2098, 157.37032366706887], [2099, 287.46785643322954]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
191,145,"[[2038, 193.348424798581], [2041, 168.3868512461813], [2053, 193.34728011379167], [2056, 198.0663540898102], [2065, 145.49590721046314], [2070, 161.16387909051267], [2073, 204.38810144141866], [2082, 209.97159341040913], [2083, 188.6438413311085], [2097, 157.40549412318134], [2098, 287.30109185884857]]",11,"[2, 5, 4]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
193,145,"[[2036, 193.30266624148499], [2039, 168.4264576000311], [2051, 193.30267235022205], [2054, 198.00627595269444], [2063, 145.6089559581939], [2068, 161.2250921111099], [2071, 204.3092302424859], [2080, 209.8760555443468], [2081, 188.61633194746776], [2095, 157.47583503540625], [2096, 286.96756271008655], [2099, 188.40076345575912], [2100, 231.3130515480025]]",13,"[2, 5, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
197,145,"[[2032, 193.21114912729294], [2047, 193.21345682308285], [2050, 197.88611967846293], [2059, 145.8350534536554], [2067, 204.15148784462042], [2076, 209.68497981222214], [2077, 188.56131318018632], [2091, 157.6165168598561], [2092, 286.30050441256265], [2095, 188.3486195016999], [2096, 230.99504237506227]]",11,"[3, 2, 6]",False,False,True,True,False,True,True,False,True,True,True,False,True,True,True
203,145,"[[2026, 193.0738734560049], [2041, 193.07963353237403], [2044, 197.70588526711566], [2053, 146.17419969684767], [2061, 203.91487424782218], [2070, 209.39836621403515], [2071, 188.47878502926417], [2085, 157.82753959653084], [2086, 285.2999169662768], [2089, 188.27040357061102], [2090, 230.51802861565187], [2096, 151.6189054253631], [2097, 236.5343054929553]]",13,"[3, 4, 6]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
204,145,"[[2040, 193.05732965058922], [2043, 197.67584619855776], [2052, 146.23072407071305], [2060, 203.8754386483558], [2069, 209.350597281004], [2070, 188.4650303374438], [2084, 157.8627100526433], [2085, 285.1331523918958], [2088, 188.2573675820962], [2089, 230.4385263224168], [2095, 151.66315212069102], [2096, 236.44630457268607], [2100, 173.54682858095205]]",13,"[2, 4, 7]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
205,145,"[[2039, 193.03502576880442], [2042, 197.6458071299999], [2051, 146.28724844457844], [2059, 203.83600304888944], [2068, 209.30282834797285], [2069, 188.45127564562344], [2083, 157.89788050875578], [2084, 284.9663878175148], [2087, 188.2443315935814], [2088, 230.35902402918174], [2094, 151.70739881601895], [2095, 236.35830365241688], [2099, 173.55682685450967]]",13,"[2, 4, 7]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
206,145,"[[2038, 193.0127218870196], [2041, 197.61576806144203], [2050, 146.3437728184438], [2058, 203.79656744942307], [2067, 209.25505941494168], [2068, 188.4375209538031], [2082, 157.93305096486822], [2083, 284.79962324313385], [2086, 188.23129560506658], [2087, 230.27952173594667], [2093, 151.7516455113469], [2094, 236.27030273214766], [2098, 173.56682512806728]]",13,"[3, 3, 7]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
207,145,"[[2037, 192.99041800523483], [2040, 197.58572899288413], [2049, 146.40029719230918], [2057, 203.7571318499567], [2066, 209.20729048191052], [2067, 188.42376626198273], [2081, 157.96822142098068], [2082, 284.6328586687529], [2085, 188.21825961655176], [2086, 230.20001944271164], [2092, 151.79589220667484], [2093, 236.18230181187843], [2097, 173.57682340162492]]",13,"[3, 3, 7]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
208,145,"[[2036, 192.96811412345002], [2039, 197.55568992432626], [2048, 146.45682156617457], [2056, 203.71769625049032], [2065, 209.15952154887935], [2066, 188.41001157016237], [2080, 158.00339187709315], [2081, 284.4660940943719], [2084, 188.20522362803695], [2085, 179.17444435795844], [2091, 151.8401389020028], [2092, 236.0943008916092], [2096, 173.58682167518253], [2100, 192.23000994549568]]",14,"[3, 3, 8]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
211,145,"[[2036, 197.46557271865262], [2045, 146.6263946877707], [2053, 203.5993894520912], [2062, 209.0162147497859], [2063, 169.494040241352], [2077, 158.10890324543053], [2078, 283.9658003712289], [2081, 188.16611566249253], [2082, 179.178372902822], [2088, 151.9728789879866], [2089, 235.83029813080154], [2093, 173.6168164958554], [2097, 192.1731639497331], [2098, 167.05844103666632]]",14,"[2, 3, 9]",False,False,True,True,True,True,True,False,True,True,True,False,True,True,True
279,145,"[[2029, 190.88465471244757], [2036, 182.74542574632238], [2037, 143.3717341001988], [2046, 193.47619515333608], [2053, 245.0225707944254], [2059, 183.9450447669483], [2060, 221.70187678414987], [2061, 204.3495684295527], [2062, 163.38329969051148], [2073, 172.4393457872186], [2075, 216.87131093611515], [2078, 191.63194958910958], [2083, 198.33031749088556], [2086, 163.26387517533715], [2088, 159.44228638155812], [2093, 149.03017297106595], [2096, 234.93531680263146], [2098, 160.5037352041213], [2099, 163.0074199920367]]",19,"[4, 7, 8]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
280,145,"[[2028, 190.86570604719338], [2036, 143.43462295506723], [2045, 193.4534093161203], [2052, 244.9139152691065], [2058, 183.9385178670739], [2059, 221.63299685553048], [2060, 204.30941601989267], [2061, 163.41065550005203], [2072, 172.45157137730627], [2074, 216.81188215956604], [2077, 191.61329155814627], [2082, 198.30114899294597], [2085, 163.29038035039883], [2087, 159.4747410489756], [2092, 149.0786824338546], [2095, 234.8496715425828], [2097, 160.53403579328008], [2098, 163.03378843806988], [2100, 248.91555430909506]]",19,"[3, 7, 9]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
281,145,"[[2027, 190.84675738193917], [2035, 143.49751180993567], [2044, 193.4306234789045], [2051, 244.80525974378756], [2057, 183.9319909671995], [2058, 221.56411692691108], [2059, 204.26926361023263], [2060, 163.43801130959258], [2071, 172.4637969673939], [2073, 216.75245338301693], [2076, 191.594633527183], [2081, 198.2719804950064], [2084, 163.31688552546052], [2086, 159.50719571639308], [2091, 149.12719189664327], [2094, 234.76402628253416], [2096, 160.56433638243885], [2097, 163.06015688410307], [2099, 248.80877943522086]]",19,"[3, 7, 9]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
282,145,"[[2026, 190.82780871668498], [2034, 143.5604006648041], [2043, 193.40783764168873], [2050, 244.69660421846862], [2056, 183.9254640673251], [2057, 221.49523699829166], [2058, 204.2291112005726], [2059, 163.46536711913313], [2070, 172.47602255748157], [2072, 216.69302460646782], [2075, 191.5759754962197], [2080, 198.24281199706684], [2083, 163.3433907005222], [2085, 159.53965038381057], [2090, 149.1757013594319], [2093, 234.67838102248552], [2095, 160.59463697159765], [2096, 163.08652533013628], [2098, 248.70200456134666]]",19,"[4, 7, 8]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
284,145,"[[2032, 143.686178374541], [2041, 193.36226596725714], [2048, 244.47929316783078], [2054, 183.91241026757626], [2055, 221.35747714105284], [2056, 204.1488063812525], [2057, 163.5200787382142], [2068, 172.50047373765688], [2070, 216.5741670533696], [2073, 191.53865943429315], [2078, 198.18447500118768], [2081, 163.39640105064558], [2083, 159.6045597186455], [2088, 149.27272028500926], [2091, 234.50709050238822], [2093, 160.6552381499152], [2094, 163.13926222220266], [2096, 248.48845481359822], [2100, 177.17970051499424]]",19,"[3, 7, 9]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
285,145,"[[2031, 143.7490672294094], [2040, 193.33948013004135], [2047, 244.37063764251184], [2053, 183.90588336770185], [2054, 221.28859721243344], [2055, 204.10865397159247], [2056, 163.54743454775476], [2067, 172.51269932774454], [2069, 216.51473827682048], [2072, 191.52000140332987], [2077, 198.15530650324808], [2080, 163.42290622570727], [2082, 159.637014386063], [2087, 149.32122974779793], [2090, 215.09760167710584], [2092, 160.685538739074], [2093, 163.16563066823585], [2095, 248.38167993972402], [2099, 177.1840701689108]]",19,"[3, 7, 9]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
286,145,"[[2030, 143.81195608427782], [2039, 193.31669429282556], [2046, 244.26198211719293], [2052, 183.89935646782743], [2053, 221.21971728381402], [2054, 204.06850156193244], [2055, 163.5747903572953], [2066, 172.5249249178322], [2068, 216.45530950027137], [2071, 191.5013433723666], [2076, 198.12613800530852], [2079, 163.44941140076895], [2081, 159.66946905348047], [2086, 149.36973921058657], [2089, 215.04236714209242], [2091, 160.71583932823276], [2092, 163.19199911426904], [2094, 248.2749050658498], [2098, 177.18843982282738], [2100, 198.98148651598896]]",20,"[3, 7, 10]",False,True,True,False,True,True,True,False,True,True,True,False,True,True,True
293,145,"[[2032, 193.15719343231507], [2039, 243.50139343996045], [2046, 220.73755778347817], [2047, 203.78743469431214], [2048, 163.76628102407918], [2059, 172.61050404844582], [2061, 216.03930806442756], [2064, 191.3707371556236], [2069, 197.92195851973148], [2072, 163.63494762620073], [2079, 149.70930545010722], [2084, 160.92794345234424], [2085, 163.37657823650142], [2091, 177.21902740024333], [2093, 198.7756226737394], [2099, 170.3818827948933]]",16,"[5, 5, 6]",False,False,False,False,True,True,True,False,True,True,True,False,True,True,True
294,145,"[[2031, 193.13440759509928], [2038, 243.39273791464154], [2045, 220.66867785485877], [2046, 203.7472822846521], [2047, 163.79363683361973], [2058, 172.62272963853346], [2060, 215.97987928787845], [2063, 191.35207912466032], [2068, 197.8927900217919], [2071, 163.6614528012624], [2078, 149.7578149128959], [2083, 160.958244041503], [2084, 163.4029466825346], [2090, 177.2233970541599], [2092, 198.74621355341804], [2098, 170.39680782713356]]",16,"[5, 5, 6]",False,False,False,False,True,True,True,False,True,True,True,False,True,True,True
295,145,"[[2030, 193.1116217578835], [2037, 243.2840823893226], [2044, 220.59979792623938], [2045, 203.70712987499206], [2046, 163.82099264316028], [2057, 172.63495522862112], [2059, 215.9204505113293], [2062, 191.33342109369704], [2067, 197.86362152385232], [2070, 163.6879579763241], [2077, 149.80632437568457], [2082, 160.9885446306618], [2083, 163.4293151285678], [2089, 177.22776670807644], [2091, 198.71680443309668], [2097, 170.4117328593738], [2100, 179.37808814556178]]",17,"[5, 5, 7]",False,False,False,False,True,True,True,False,True,True,True,False,True,True,True
388,145,"[[2031, 167.50968604502194], [2049, 203.13464048195115], [2052, 172.21714402945994], [2056, 187.73182477041874], [2058, 179.11787947344175], [2060, 223.1284811622611], [2061, 182.84104587488966], [2073, 149.882898716512], [2087, 214.88410132621823], [2091, 167.2962061812876]]",10,"[2, 6, 2]",False,False,False,True,False,True,True,True,True,True,True,False,True,False,True
389,145,"[[2030, 167.53135449550146], [2048, 203.0957213559301], [2051, 172.23017128718203], [2055, 187.71896900476722], [2057, 179.11934132090528], [2059, 223.05724487907662], [2060, 182.83636099358833], [2072, 149.93159811798677], [2086, 214.82894236771733], [2090, 167.31616724901622]]",10,"[2, 6, 2]",False,False,False,True,False,True,True,True,True,True,True,False,True,False,True
